Latitude,▲Latitude,Longitude,▲Longitude
33.33347,0.000009999999996,-95.22752,-0.00008
33.33345,-0.00002,-95.22771,-0.00019
33.33346,0.00001,-95.22775,-0.00004
33.33339,-0.00007,-95.22787,-0.00012
33.33336,-0.00003,-95.22784,0.00003
33.33328,-0.00008,-95.22791,-0.00006999999999
33.33316,-0.00012,-95.22797,-0.00006
33.33302,-0.00014,-95.22807,-0.0001
33.33284,-0.00018,-95.22817,-0.0001
33.33263,-0.00021,-95.22837,-0.0002
33.3325,-0.00013,-95.22856,-0.00019
33.33226,-0.00024,-95.22883,-0.00027
33.33212,-0.00014,-95.2291,-0.00027
33.3319,-0.00022,-95.22943,-0.00033
33.33179,-0.00011,-95.22971,-0.00028
33.33161,-0.00018,-95.23006,-0.00035
33.33157,-0.00004,-95.23027,-0.00021
33.33146,-0.00011,-95.23068,-0.00041
33.33147,0.00001,-95.23098,-0.0003
33.33146,-0.00001,-95.23139,-0.00041
33.33152,0.00006,-95.23174,-0.00035
33.33159,0.00007,-95.23213,-0.00039
33.33163,0.00004,-95.23254,-0.00041
33.33164,0.00001,-95.23278,-0.00024
33.33166,0.00002,-95.23325,-0.00047
33.33165,-0.000009999999996,-95.23354,-0.00029
33.33168,0.00003,-95.23394,-0.0004
33.33165,-0.00003,-95.23421,-0.00027
33.33168,0.00003,-95.23454,-0.00033
33.33168,0,-95.2348,-0.00026
33.33173,0.00005,-95.23513,-0.00033
33.33174,0.00001,-95.23538,-0.00025
33.3318,0.00006,-95.23572,-0.00034
33.33183,0.00003,-95.236,-0.00028
33.33188,0.00005,-95.23627,-0.00027
33.33197,0.00009,-95.2365,-0.00023
33.33209,0.00012,-95.23671,-0.00021
33.33219,0.0001,-95.23693,-0.00022
33.3323,0.00011,-95.23715,-0.00022
33.33242,0.00012,-95.23743,-0.00028
33.33269,0.00027,-95.23767,-0.00024
33.33283,0.00014,-95.23792,-0.00025
33.33301,0.00018,-95.23826,-0.00034
33.33325,0.00024,-95.23864,-0.00038
33.33338,0.00013,-95.23895,-0.00031
33.33357,0.00019,-95.23929,-0.00034
33.33372,0.00015,-95.23956,-0.00027
33.33396,0.00024,-95.23991,-0.00035
33.33417,0.00021,-95.2403,-0.00039
33.33444,0.00027,-95.24074,-0.00044
33.33461,0.00017,-95.24104,-0.0003
33.33492,0.00031,-95.24146,-0.00042
33.3351,0.00018,-95.2418,-0.00034
33.3354,0.0003,-95.24213,-0.00033
33.33553,0.00013,-95.24245,-0.00032
33.33581,0.00028,-95.24296,-0.00051
33.33596,0.00015,-95.24332,-0.00036
33.33618,0.00022,-95.24358,-0.00026
33.3363,0.00012,-95.24393,-0.00035
33.33648,0.00018,-95.2442,-0.00027
33.3366,0.00012,-95.24444,-0.00024
33.3368,0.0002,-95.2449,-0.00046
33.33708,0.00028,-95.24526,-0.00036
33.33728,0.0002,-95.2457,-0.00044
33.33769,0.00041,-95.24608,-0.00038
33.33799,0.0003,-95.24657,-0.00049
33.33824,0.00025,-95.24694,-0.00037
33.33858,0.00034,-95.24735,-0.00041
33.33884,0.00026,-95.24768,-0.00033
33.33907,0.00023,-95.24802,-0.00034
33.33928,0.00021,-95.24837,-0.00035
33.33949,0.00021,-95.24863,-0.00026
33.33959,0.0001,-95.24894,-0.00031
33.33973,0.00014,-95.24915,-0.00021
33.33983,0.0001,-95.24948,-0.00033
33.33989,0.00006,-95.24967,-0.00019
33.33989,0,-95.24996,-0.00029
33.33992,0.00003,-95.25016,-0.0002
33.33996,0.00004,-95.25041,-0.00025
33.34001,0.00005,-95.25069,-0.00028
33.33996,-0.00005,-95.25105,-0.00036
33.33989,-0.00007,-95.25137,-0.00032
33.33989,0,-95.25163,-0.00026
33.33985,-0.00004,-95.25201,-0.00038
33.33984,-0.000009999999996,-95.2523,-0.00029
33.33978,-0.00006,-95.25273,-0.00043
33.33981,0.00003,-95.25311,-0.00038
33.33988,0.00007,-95.25368,-0.00057
33.34002,0.00014,-95.25417,-0.00049
33.34015,0.00013,-95.25478,-0.00061
33.34028,0.00013,-95.25527,-0.00049
33.34049,0.00021,-95.25591,-0.00064
33.34066,0.00017,-95.25645,-0.00054
33.34091,0.00025,-95.25706,-0.00061
33.3411,0.00019,-95.25761,-0.00055
33.34135,0.00025,-95.258,-0.00039
33.34175,0.0004,-95.25852,-0.00052
33.34205,0.0003,-95.25885,-0.00033
33.34245,0.0004,-95.25951,-0.00066
33.34263,0.00018,-95.26002,-0.00051
33.343,0.00037,-95.26055,-0.00053
33.34321,0.00021,-95.26094,-0.00039
33.34356,0.00035,-95.26148,-0.00054
33.34384,0.00028,-95.26188,-0.0004
33.34417,0.00033,-95.26225,-0.00037
33.34445,0.00028,-95.26254,-0.00029
33.34474,0.00029,-95.26276,-0.00022
33.34503,0.00029,-95.26296,-0.0002
33.34522,0.00019,-95.2631,-0.00014
33.34551,0.00029,-95.26334,-0.00024
33.34569,0.00018,-95.26353,-0.00019
33.34593,0.00024,-95.26382,-0.00029
33.34605,0.00012,-95.26411,-0.00029
33.34619,0.00014,-95.26452,-0.00041
33.34625,0.00006,-95.26488,-0.00036
33.34634,0.00009,-95.26532,-0.00044
33.34645,0.00011,-95.26584,-0.00052
33.34647,0.00002,-95.26632,-0.00048
33.34655,0.00008,-95.26691,-0.00059
33.34658,0.00003,-95.26746,-0.00055
33.34668,0.0001,-95.26804,-0.00058
33.34684,0.00016,-95.26864,-0.0006
33.347,0.00016,-95.26917,-0.00053
33.34719,0.00019,-95.26977,-0.0006
33.34736,0.00017,-95.27027,-0.0005
33.34762,0.00026,-95.27076,-0.00049
33.34774,0.00012,-95.27126,-0.0005
33.34783,0.00009,-95.27141,-0.00015
33.34832,0.00049,-95.27179,-0.00038
33.3487,0.00038,-95.27229,-0.0005
33.34892,0.00022,-95.27274,-0.00045
33.34892,0,-95.27315,-0.00041
33.34905,0.00013,-95.27338,-0.00023
33.34932,0.00027,-95.27377,-0.00039
33.34959,0.00027,-95.27423,-0.00046
33.34992,0.00033,-95.27446,-0.00023
33.35019,0.00027,-95.27471,-0.00025
33.35043,0.00024,-95.27492,-0.00021
33.35043,0,-95.27519,-0.00027
33.35045,0.00002,-95.27567,-0.00048
33.35051,0.00006,-95.27608,-0.00041
33.3505,-0.00001,-95.27644,-0.00036
33.35035,-0.00015,-95.27673,-0.00029
33.35037,0.00002,-95.27681,-0.00008
33.3505,0.00013,-95.27707,-0.00026
33.35063,0.00013,-95.2772,-0.00013
33.3507,0.00007,-95.27728,-0.00008000000001
33.35065,-0.00005,-95.27722,0.00006
33.35043,-0.00022,-95.27705,0.00017
33.35034,-0.00009,-95.27694,0.00011
33.35031,-0.00003,-95.27677,0.00017
33.35028,-0.00003,-95.27666,0.00011
33.35032,0.00004000000001,-95.27636,0.0003
33.35035,0.00003,-95.27603,0.00033
33.35062,0.00027,-95.27575,0.00028
33.35102,0.0004,-95.27557,0.00018
33.3515,0.00048,-95.27563,-0.00006
33.35183,0.00033,-95.2757,-0.00006999999999
33.35219,0.00036,-95.2759,-0.0002
33.3522,0.00001,-95.27608,-0.00018
33.35228,0.00008,-95.27607,0.000009999999989
33.35265,0.00037,-95.27597,0.0001
33.3532,0.00055,-95.2757,0.00027
33.35369,0.00049,-95.2755,0.0002
33.35424,0.00055,-95.27528,0.00022
33.3546,0.00036,-95.27505,0.00023
33.35521,0.00061,-95.27482,0.00023
33.35566,0.00045,-95.27496,-0.00014
33.35609,0.00043,-95.27513,-0.00017
33.3564,0.00031,-95.27547,-0.00034
33.35663,0.00023,-95.27576,-0.00029
33.35673,0.0001,-95.27598,-0.00022
33.35687,0.00014,-95.27599,-0.000009999999989
33.35709,0.00022,-95.27581,0.00018
33.35742,0.00033,-95.27564,0.00017
33.35763,0.00021,-95.27563,0.000009999999989
33.35767,0.00004,-95.27561,0.00002000000001
33.35779,0.00012,-95.27544,0.00017
33.35785,0.00006,-95.27541,0.00003000000001
33.35799,0.00014,-95.27538,0.00003
33.35798,-0.00001,-95.27521,0.00017
33.35781,-0.00017,-95.27508,0.00013
33.35735,-0.00046,-95.27473,0.00035
33.35696,-0.00039,-95.27368,0.00105
33.35648,-0.00048,-95.27285,0.00083
33.35624,-0.00024,-95.27197,0.00088
33.35622,-0.00002,-95.27126,0.00071
33.35607,-0.00015,-95.27051,0.00075
33.35613,0.00006,-95.26978,0.00073
33.35614,0.00001,-95.26907,0.00071
33.35607,-0.00007,-95.26829,0.00078
33.35607,0,-95.26733,0.00096
33.3562,0.00013,-95.26622,0.00111
33.35641,0.00021,-95.2651,0.00112
33.3566,0.00019,-95.26396,0.00114
33.3568,0.0002,-95.26273,0.00123
33.35701,0.00021,-95.26152,0.00121
33.35749,0.00048,-95.2598,0.00172
33.35791,0.00042,-95.25814,0.00166
33.35855,0.00064,-95.25693,0.00121
33.35914,0.00059,-95.25564,0.00129
33.35958,0.00044,-95.2542,0.00144
33.36,0.00042,-95.25317,0.00103
33.36033,0.00033,-95.25178,0.00139
33.36083,0.0005,-95.2507,0.00108
33.36128,0.00045,-95.24964,0.00106
33.3617,0.00042,-95.24877,0.00087
33.36214,0.00044,-95.24777,0.001
33.36237,0.00023,-95.24673,0.00104
33.36267,0.0003,-95.24584,0.00089
33.36282,0.00015,-95.24452,0.00132
33.36318,0.00036,-95.24364,0.00088
33.3634,0.00022,-95.24258,0.00106
33.3635,0.0001,-95.24141,0.00117
33.36353,0.00003,-95.24014,0.00127
33.36348,-0.00004999999999,-95.23895,0.00119
33.36351,0.00003,-95.23775,0.0012
33.36344,-0.00007,-95.2364,0.00135
33.36335,-0.00009,-95.23492,0.00148
33.36319,-0.00016,-95.23346,0.00146
33.36298,-0.00021,-95.23204,0.00142
33.36273,-0.00025,-95.23064,0.0014
33.36264,-0.00009,-95.22905,0.00159
33.36247,-0.00017,-95.22721,0.00184
33.36251,0.00004,-95.22562,0.00159
33.36219,-0.00032,-95.22393,0.00169
33.36212,-0.00007,-95.22193,0.002
33.36213,0.00001,-95.22031,0.00162
33.36211,-0.00002,-95.21831,0.002
33.36209,-0.00002,-95.21651,0.0018
33.36231,0.00022,-95.21462,0.00189
33.36247,0.00016,-95.21293,0.00169
33.36222,-0.00025,-95.21098,0.00195
33.36213,-0.00009,-95.20882,0.00216
33.36228,0.00015,-95.20718,0.00164
33.36242,0.00014,-95.20466,0.00252
33.36253,0.00011,-95.20254,0.00212
33.36265,0.00012,-95.20045,0.00209
33.36271,0.00006,-95.19846,0.00199
33.3629,0.00019,-95.1964,0.00206
33.36301,0.00011,-95.1942,0.0022
33.36313,0.00012,-95.19218,0.00202
33.36337,0.00024,-95.18984,0.00234
33.36346,0.00009,-95.18807,0.00177
33.36366,0.0002,-95.18563,0.00244
33.36385,0.00019,-95.18292,0.00271
33.36388,0.00003,-95.18073,0.00219
33.36407,0.00019,-95.17833,0.0024
33.36401,-0.00006,-95.17594,0.00239
33.36408,0.00007,-95.17379,0.00215
33.3641,0.00002,-95.17156,0.00223
33.36418,0.00008,-95.16969,0.00187
33.36423,0.00005,-95.16714,0.00255
33.36428,0.00005,-95.16531,0.00183
33.36438,0.0001,-95.16305,0.00226
33.36449,0.00011,-95.16046,0.00259
33.36456,0.00006999999999,-95.15822,0.00224
33.36455,-0.000009999999996,-95.15599,0.00223
33.36464,0.00009,-95.15392,0.00207
33.3647,0.00006,-95.15161,0.00231
33.36466,-0.00004,-95.1495,0.00211
33.3648,0.00014,-95.14739,0.00211
33.36487,0.00007,-95.14515,0.00224
33.36489,0.00002,-95.14345,0.0017
33.36499,0.0001,-95.14128,0.00217
33.36506,0.00007,-95.13892,0.00236
33.3652,0.00014,-95.13691,0.00201
33.36518,-0.00002,-95.13474,0.00217
33.36538,0.0002,-95.13262,0.00212
33.36553,0.00015,-95.13052,0.0021
33.36557,0.00004,-95.12844,0.00208
33.36569,0.00012,-95.12626,0.00218
33.3658,0.00011,-95.12408,0.00218
33.36589,0.00009,-95.12196,0.00212
33.36598,0.00009,-95.11985,0.00211
33.36606,0.00008,-95.11768,0.00217
33.36612,0.00006,-95.11553,0.00215
33.36633,0.00021,-95.11349,0.00204
33.3664,0.00007,-95.11128,0.00221
33.3665,0.0001,-95.10917,0.00211
33.36682,0.00032,-95.1069,0.00227
33.36695,0.00013,-95.10471,0.00219
33.36703,0.00008,-95.10242,0.00229
33.36724,0.00021,-95.10014,0.00228
33.36746,0.00022,-95.09794,0.0022
33.36769,0.00023,-95.09567,0.00227
33.3678,0.00011,-95.09344,0.00223
33.36822,0.00042,-95.091,0.00244
33.3686,0.00038,-95.08865,0.00235
33.36887,0.00027,-95.0862,0.00245
33.36909,0.00022,-95.08409,0.00211
33.36904,-0.00005,-95.08227,0.00182
33.3692,0.00016,-95.07957,0.0027
33.36927,0.00007,-95.07722,0.00235
33.36933,0.00006,-95.07487,0.00235
33.36948,0.00015,-95.07292,0.00195
33.36963,0.00015,-95.0702,0.00272
33.36964,0.000009999999996,-95.06778,0.00242
33.36958,-0.00006,-95.06543,0.00235
33.36961,0.00003,-95.06314,0.00229
33.36955,-0.00006,-95.06089,0.00225
33.36942,-0.00013,-95.05872,0.00217
33.36932,-0.0001,-95.05653,0.00219
33.3692,-0.00012,-95.05438,0.00215
33.36913,-0.00007,-95.05229,0.00209
33.36906,-0.00007,-95.0502,0.00209
33.36895,-0.00011,-95.04825,0.00195
33.36875,-0.0002,-95.04633,0.00192
33.3686,-0.00015,-95.04441,0.00192
33.3685,-0.0001,-95.04257,0.00184
33.36842,-0.00008,-95.04076,0.00181
33.36838,-0.00004,-95.03929,0.00147
33.36824,-0.00014,-95.03719,0.0021
33.3682,-0.00004,-95.03543,0.00176
33.36818,-0.00002,-95.0337,0.00173
33.36813,-0.00005,-95.03201,0.00169
33.36803,-0.0001,-95.03024,0.00177
33.368,-0.00003,-95.02857,0.00167
33.3679,-0.0001,-95.02689,0.00168
33.36783,-0.00007,-95.02518,0.00171
33.3678,-0.00003,-95.02341,0.00177
33.36779,-0.00001,-95.02179,0.00162
33.36775,-0.00004,-95.02017,0.00162
33.36777,0.00002,-95.01881,0.00136
33.36776,-0.00001,-95.0172,0.00161
33.36772,-0.00004,-95.01537,0.00183
33.36763,-0.00009,-95.01379,0.00158
33.36761,-0.00002,-95.01219,0.0016
33.3677,0.00009,-95.01089,0.0013
33.36771,0.00001,-95.00919,0.0017
33.3677,-0.00001,-95.00778,0.00141
33.36772,0.00002,-95.00638,0.0014
33.36779,0.00007,-95.00517,0.00121
33.36787,0.00008,-95.00401,0.00116
33.36797,0.0001,-95.00273,0.00128
33.36799,0.00002,-95.00159,0.00114
33.36796,-0.00003,-95.00031,0.00128
33.36788,-0.00008,-94.99902,0.00129
33.36788,0,-94.99792,0.0011
33.36792,0.00004,-94.99654,0.00138
33.36802,0.0001,-94.99537,0.00117
33.36818,0.00016,-94.99416,0.00121
33.36832,0.00014,-94.9929,0.00126
33.36841,0.00009,-94.99178,0.00112
33.36842,0.00001,-94.99056,0.00122
33.36862,0.0002,-94.98938,0.00118
33.36884,0.00022,-94.98818,0.0012
33.36901,0.00017,-94.98698,0.0012
33.36912,0.00011,-94.98585,0.00113
33.36944,0.00032,-94.98415,0.0017
33.36968,0.00024,-94.98289,0.00126
33.36996,0.00028,-94.98145,0.00144
33.37024,0.00028,-94.98015,0.0013
33.37055,0.00031,-94.97887,0.00128
33.37083,0.00028,-94.97769,0.00118
33.37103,0.0002,-94.97632,0.00137
33.3714,0.00037,-94.97501,0.00131
33.37155,0.00015,-94.97371,0.0013
33.37175,0.0002,-94.97229,0.00142
33.37191,0.00016,-94.97119,0.0011
33.37214,0.00023,-94.96968,0.00151
33.37223,0.00009,-94.96822,0.00146
33.37258,0.00035,-94.96668,0.00154
33.37269,0.00011,-94.96526,0.00142
33.37288,0.00019,-94.96387,0.00139
33.373,0.00012,-94.96227,0.0016
33.37299,-0.000009999999996,-94.96078,0.00149
33.37314,0.00015,-94.95939,0.00139
33.37318,0.00004,-94.95781,0.00158
33.37332,0.00014,-94.9563,0.00151
33.37348,0.00016,-94.95459,0.00171
33.3737,0.00022,-94.95292,0.00167
33.37383,0.00013,-94.95127,0.00165
33.37402,0.00019,-94.9495,0.00177
33.37415,0.00013,-94.94771,0.00179
33.37429,0.00014,-94.94611,0.0016
33.37441,0.00012,-94.94448,0.00163
33.37438,-0.00003,-94.94268,0.0018
33.37451,0.00013,-94.94118,0.0015
33.37451,0,-94.93923,0.00195
33.37449,-0.00002,-94.93743,0.0018
33.37443,-0.00006,-94.93565,0.00178
33.37432,-0.00011,-94.93401,0.00164
33.37426,-0.00006,-94.93237,0.00164
33.37419,-0.00007,-94.93069,0.00168
33.37408,-0.00011,-94.92897,0.00172
33.3739,-0.00018,-94.92733,0.00164
33.37387,-0.00003,-94.92577,0.00156
33.37367,-0.0002,-94.92412,0.00165
33.37346,-0.00021,-94.92262,0.0015
33.37332,-0.00014,-94.92117,0.00145
33.37315,-0.00017,-94.91962,0.00155
33.37295,-0.0002,-94.91818,0.00144
33.37285,-0.0001,-94.91671,0.00147
33.3727,-0.00015,-94.91524,0.00147
33.37258,-0.00012,-94.91376,0.00148
33.37246,-0.00012,-94.91231,0.00145
33.37241,-0.00004999999999,-94.91093,0.00138
33.37236,-0.00005,-94.90932,0.00161
33.37236,0,-94.90792,0.0014
33.37248,0.00012,-94.90642,0.0015
33.37267,0.00019,-94.90495,0.00147
33.37274,0.00007,-94.90361,0.00134
33.3728,0.00006,-94.90221,0.0014
33.37296,0.00016,-94.90102,0.00119
33.37312,0.00016,-94.89941,0.00161
33.37325,0.00013,-94.89837,0.00104
33.3735,0.00025,-94.89669,0.00168
33.37377,0.00027,-94.8954,0.00129
33.37394,0.00017,-94.89406,0.00134
33.37421,0.00027,-94.89272,0.00134
33.37455,0.00034,-94.89133,0.00139
33.37485,0.0003,-94.89008,0.00125
33.37501,0.00016,-94.8888,0.00128
33.37541,0.0004,-94.8875,0.0013
33.37571,0.0003,-94.88622,0.00128
33.37608,0.00037,-94.88493,0.00129
33.37645,0.00037,-94.88355,0.00138
33.37667,0.00022,-94.88239,0.00116
33.37705,0.00038,-94.8808,0.00159
33.37741,0.00036,-94.87947,0.00133
33.37785,0.00044,-94.87816,0.00131
33.37831,0.00046,-94.87683,0.00133
33.37869,0.00038,-94.87564,0.00119
33.37914,0.00045,-94.87424,0.0014
33.37966,0.00052,-94.87289,0.00135
33.3802,0.00054,-94.87177,0.00112
33.38072,0.00052,-94.87072,0.00105
33.38117,0.00045,-94.86958,0.00114
33.38176,0.00059,-94.86843,0.00115
33.3823,0.00054,-94.86731,0.00112
33.38277,0.00047,-94.86626,0.00105
33.38347,0.0007,-94.86526,0.001
33.38413,0.00066,-94.8642,0.00106
33.38468,0.00055,-94.86326,0.00094
33.38541,0.00073,-94.86226,0.001
33.38606,0.00065,-94.86119,0.00107
33.38674,0.00068,-94.86021,0.00098
33.38739,0.00065,-94.85929,0.00092
33.38808,0.00069,-94.85849,0.0008
33.3887,0.00062,-94.8577,0.00079
33.38933,0.00063,-94.85695,0.00075
33.3901,0.00077,-94.8561,0.00085
33.39065,0.00055,-94.8555,0.0006
33.39141,0.00076,-94.85453,0.00097
33.39209,0.00068,-94.8539,0.00063
33.39288,0.00079,-94.85302,0.00088
33.39366,0.00078,-94.85222,0.0008
33.39428,0.00062,-94.85155,0.00067
33.39507,0.00079,-94.8509,0.00065
33.39579,0.00072,-94.85033,0.00057
33.39636,0.00057,-94.84961,0.00072
33.39707,0.00071,-94.84883,0.00078
33.39768,0.00061,-94.84803,0.0008
33.39826,0.00058,-94.84733,0.0007
33.39891,0.00065,-94.84659,0.00074
33.39941,0.0005,-94.84576,0.00083
33.40006,0.00065,-94.84502,0.00074
33.40066,0.0006,-94.84424,0.00078
33.40121,0.00055,-94.84338,0.00086
33.40177,0.00056,-94.84269,0.00069
33.40244,0.00067,-94.84194,0.00075
33.40304,0.0006,-94.84116,0.00078
33.40359,0.00055,-94.84039,0.00077
33.4042,0.00061,-94.83974,0.00065
33.40481,0.00061,-94.83899,0.00075
33.40525,0.00044,-94.83822,0.00077
33.40594,0.00069,-94.83755,0.00067
33.40659,0.00065,-94.83684,0.00071
33.40717,0.00058,-94.83623,0.00061
33.40779,0.00062,-94.83554,0.00069
33.40827,0.00048,-94.83482,0.00072
33.40875,0.00048,-94.8342,0.00062
33.40928,0.00053,-94.83345,0.00075
33.40984,0.00056,-94.83283,0.00062
33.41035,0.00051,-94.83204,0.00079
33.41086,0.00051,-94.83139,0.00065
33.41142,0.00056,-94.83064,0.00075
33.41189,0.00047,-94.82989,0.00075
33.41241,0.00052,-94.82923,0.00066
33.41298,0.00057,-94.82851,0.00072
33.41336,0.00038,-94.82775,0.00076
33.41389,0.00053,-94.82697,0.00078
33.41432,0.00043,-94.82629,0.00068
33.41485,0.00053,-94.82562,0.00067
33.41533,0.00048,-94.82485,0.00077
33.41566,0.00033,-94.82429,0.00056
33.41621,0.00055,-94.82346,0.00083
33.4166,0.00039,-94.82281,0.00065
33.41696,0.00036,-94.8221,0.00071
33.41749,0.00053,-94.82117,0.00093
33.41792,0.00043,-94.82057,0.0006
33.41834,0.00042,-94.81978,0.00079
33.41866,0.00032,-94.81892,0.00086
33.41903,0.00037,-94.8182,0.00072
33.41937,0.00034,-94.81751,0.00069
33.41962,0.00025,-94.81655,0.00096
33.4198,0.00018,-94.81597,0.00058
33.42006,0.00026,-94.81516,0.00081
33.42037,0.00031,-94.81434,0.00082
33.4206,0.00023,-94.81362,0.00072
33.42083,0.00023,-94.81297,0.00065
33.42114,0.00031,-94.81216,0.00081
33.42132,0.00018,-94.81149,0.00067
33.42156,0.00024,-94.81061,0.00088
33.42187,0.00031,-94.80988,0.00073
33.42207,0.0002,-94.80919,0.00069
33.42227,0.0002,-94.80834,0.00085
33.42236,0.00009,-94.80753,0.00081
33.42259,0.00023,-94.80683,0.0007
33.42277,0.00018,-94.80598,0.00085
33.42284,0.00007,-94.80521,0.00077
33.42304,0.0002,-94.80457,0.00064
33.42325,0.00021,-94.8036,0.00097
33.42331,0.00006,-94.80286,0.00074
33.42336,0.00005,-94.80222,0.00064
33.42358,0.00022,-94.80151,0.00071
33.4238,0.00022,-94.80083,0.00068
33.42395,0.00015,-94.80032,0.00051
33.42402,0.00007,-94.7998,0.00052
33.42399,-0.00003,-94.79916,0.00064
33.42398,-0.00001,-94.79852,0.00064
33.4241,0.00012,-94.79792,0.0006
33.42407,-0.00003,-94.79729,0.00063
33.4241,0.00003,-94.79671,0.00058
33.42423,0.00013,-94.79608,0.00063
33.42429,0.00006,-94.7953,0.00078
33.42436,0.00007,-94.79469,0.00061
33.42451,0.00015,-94.79399,0.0007
33.42456,0.00005,-94.79337,0.00062
33.42474,0.00018,-94.79259,0.00078
33.4249,0.00016,-94.79198,0.00061
33.42506,0.00016,-94.79118,0.0008
33.42527,0.00021,-94.79037,0.00081
33.42542,0.00015,-94.78957,0.0008
33.42562,0.0002,-94.78859,0.00098
33.4258,0.00018,-94.78772,0.00087
33.42603,0.00023,-94.78688,0.00084
33.42648,0.00045,-94.78599,0.00089
33.4269,0.00042,-94.78523,0.00076
33.42759,0.00069,-94.78439,0.00084
33.42797,0.00038,-94.78362,0.00077
33.42876,0.00079,-94.783,0.00062
33.42943,0.00067,-94.78236,0.00064
33.42999,0.00056,-94.78195,0.00041
33.43046,0.00047,-94.78149,0.00046
33.43102,0.00056,-94.78104,0.00045
33.43156,0.00054,-94.78055,0.00049
33.43229,0.00073,-94.78003,0.00052
33.43284,0.00055,-94.77957,0.00046
33.43332,0.00048,-94.77914,0.00043
33.43398,0.00066,-94.77869,0.00045
33.43455,0.00057,-94.77822,0.00047
33.43503,0.00048,-94.77771,0.00051
33.43557,0.00054,-94.77721,0.0005
33.43618,0.00061,-94.7767,0.00051
33.43663,0.00045,-94.77614,0.00056
33.43719,0.00056,-94.77562,0.00052
33.43768,0.00049,-94.77516,0.00046
33.43807,0.00039,-94.7748,0.00036
33.43841,0.00034,-94.77454,0.00026
33.43886,0.00045,-94.77424,0.0003
33.43923,0.00037,-94.77396,0.00028
33.43966,0.00043,-94.77366,0.0003
33.44002,0.00036,-94.77343,0.00023
33.44048,0.00046,-94.77312,0.00031
33.44087,0.00039,-94.77282,0.0003
33.44131,0.00044,-94.7725,0.00032
33.44172,0.00041,-94.77204,0.00046
33.44209,0.00037,-94.77174,0.0003
33.4424,0.00031,-94.77145,0.00029
33.44277,0.00037,-94.77114,0.00031
33.44305,0.00028,-94.77081,0.00033
33.44344,0.00039,-94.77054,0.00027
33.44371,0.00027,-94.77048,0.00005999999999
33.44419,0.00048,-94.77023,0.00025
33.44461,0.00042,-94.77002,0.00021
33.44516,0.00055,-94.76981,0.00021
33.44571,0.00055,-94.76974,0.00007000000001
33.44621,0.0005,-94.76965,0.00009
33.44686,0.00065,-94.76952,0.00013
33.4473,0.00044,-94.76945,0.00006999999999
33.44798,0.00068,-94.76929,0.00016
33.44846,0.00048,-94.76924,0.00005
33.44908,0.00062,-94.76917,0.00006999999999
33.4495,0.00042,-94.76916,0.00001
33.44992,0.00042,-94.76917,-0.00001
33.4501,0.00018,-94.76916,0.00001
33.45009,-0.000009999999996,-94.76916,0
33.45009,0,-94.76917,-0.00001
33.45007,-0.00002000000001,-94.76917,0
33.45007,0,-94.76917,0
33.45008,0.00001,-94.76917,0
33.45008,0,-94.76917,0
33.45007,-0.00001,-94.76917,0
33.45008,0.00001,-94.76917,0
33.45007,-0.00001,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76918,-0.00001
33.45007,0,-94.76918,0
33.45007,0,-94.76918,0
33.45007,0,-94.76918,0
33.45007,0,-94.76918,0
33.45007,0,-94.76918,0
33.45006,-0.000009999999996,-94.76918,0
33.45006,0,-94.76918,0
33.45007,0.000009999999996,-94.76918,0
33.45007,0,-94.76918,0
33.45006,-0.000009999999996,-94.76918,0
33.45007,0.000009999999996,-94.76917,0.00001
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
33.45006,-0.000009999999996,-94.76917,0
33.45007,0.000009999999996,-94.76917,0
33.45007,0,-94.76917,0
33.45006,-0.000009999999996,-94.76917,0
33.45006,0,-94.76917,0
33.45006,0,-94.76917,0
33.45006,0,-94.76917,0
33.45006,0,-94.76917,0
33.45006,0,-94.76917,0
33.45006,0,-94.76917,0
33.45006,0,-94.76917,0
33.45006,0,-94.76917,0
33.45006,0,-94.76917,0
33.45006,0,-94.76917,0
33.45006,0,-94.76917,0
33.45007,0.000009999999996,-94.76917,0
33.45006,-0.000009999999996,-94.76917,0
33.45006,0,-94.76917,0
33.45006,0,-94.76918,-0.00001
33.45006,0,-94.76918,0
33.45006,0,-94.76918,0
33.45006,0,-94.76918,0
33.45007,0.000009999999996,-94.76918,0
33.45007,0,-94.76918,0
33.45006,-0.000009999999996,-94.76917,0.00001
33.45007,0.000009999999996,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
33.45007,0,-94.76917,0
